OBJECTID,VERTICE,REGION,PROVINCIA,DISTRITO,LOCALIDAD,LATITUD,LONGITUD
40539,15531.00000000000,CUSCO,CHUMBIVILCAS,SANTO TOMAS,LLUSCO - NEAREST 2KM,-14.378263620,-72.09502633
40540,15532.00000000000,CUSCO,CHUMBIVILCAS,SANTO TOMAS,LLUSCO - NEAREST 2KM,-14.377387950,-72.09402578
40541,15533.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,LLUSCO - NEAREST 2KM,-14.376193040,-72.11457417
40542,15534.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,LLUSCO - NEAREST 2KM,-14.377650320,-72.12474642
40543,15535.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,LLUSCO - NEAREST 2KM,-14.375575450,-72.12614884
40544,15536.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.452472980,-72.24394240
40545,15537.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.447585440,-72.24276820
40546,15538.00000000000,CUSCO,CHUMBIVILCAS,COLQUEMARCA,COLQUEMARCA - NEAREST 2KM,-14.164474490,-72.00253053
40547,15539.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,LLUSCO - NEAREST 2KM,-14.376670460,-72.12497628
40548,15540.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,LLUSCO - NEAREST 2KM,-14.381189600,-72.11467588
40549,15541.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,LLUSCO - NEAREST 2KM,-14.376490460,-72.11553676
40550,15542.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.295489480,-72.15589456
40551,15543.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.295430140,-72.15594786
40552,15544.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.294228730,-72.15565554
40553,15545.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.294080130,-72.15555283
40554,15546.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.294181290,-72.15571910
40555,15547.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.294301680,-72.15466355
40556,15548.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.294183970,-72.15462335
40557,15549.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.293922180,-72.15575952
40558,15550.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.295238090,-72.15568141
40559,15551.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.295217390,-72.15556847
40560,15552.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.295674220,-72.15388501
40561,15553.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.295791960,-72.15387032
40562,15554.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.295522110,-72.15371618
40563,15555.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.295577000,-72.15431355
40564,15556.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.295323690,-72.15556601
40565,15557.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.295319460,-72.15570095
40566,15558.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.292302040,-72.15896737
40567,15559.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.296315340,-72.15766793
40568,15560.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.296276680,-72.15766609
40569,15561.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.296228900,-72.15767532
40570,15562.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.296191680,-72.15761163
40571,15563.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.296089570,-72.15758809
40572,15564.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.295629670,-72.15380940
40573,15565.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.295870120,-72.15473461
40574,15566.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.294698790,-72.15945061
40575,15567.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.292303270,-72.15937877
40576,15568.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.292733650,-72.15888247
40577,15569.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.292231760,-72.15929316
40578,15570.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.292145040,-72.15918310
40579,15571.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.292151910,-72.15923898
40580,15572.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.292317060,-72.15918694
40581,15573.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.292233400,-72.15919928
40582,15574.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,HAQUIRA - NEAREST 2KM,-14.319588100,-72.20428709
40583,15575.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.292147530,-72.15879506
40584,15576.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.292356110,-72.15937463
40585,15577.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.292401500,-72.15935229
40586,15578.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.301635540,-72.15746906
40587,15579.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.301454170,-72.15746205
40588,15580.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.301429480,-72.15734094
40589,15581.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.378180150,-72.23351708
40590,15582.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.306960790,-72.14919721
40591,15583.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.306903520,-72.14922225
40592,15584.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.306811870,-72.14921483
40593,15585.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.302227180,-72.15712179
40594,15586.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.301385260,-72.15740306
40595,15587.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.301585520,-72.15706097
40596,15588.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.301682490,-72.15739763
40597,15589.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.259354270,-72.13063136
40598,15590.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.377909280,-72.23346181
40599,15591.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.378040600,-72.23347136
40600,15592.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.453227280,-72.22614054
40601,15593.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.426623240,-72.20854719
40602,15594.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.431790850,-72.20892451
40603,15595.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.432278830,-72.20851510
40604,15596.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.432175590,-72.20857335
40605,15597.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA - NEAREST 2KM,-14.432276800,-72.20860220
40606,15598.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.108058310,-72.04553028
40607,15599.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-13.990841170,-72.02027098
40608,15600.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.057798970,-72.00949735
40609,15601.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.058457500,-72.00931637
40610,15602.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.093709200,-72.00764362
40611,15603.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.090769290,-72.01246848
40612,15604.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.090621060,-72.01248770
40614,15606.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.083927650,-72.02119892
40615,15607.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.110616230,-72.04570177
40616,15608.00000000000,CUSCO,CHUMBIVILCAS,COLQUEMARCA,COLQUEMARCA - NEAREST 2KM,-14.302460740,-72.00095315
40617,15609.00000000000,CUSCO,CHUMBIVILCAS,COLQUEMARCA,COLQUEMARCA - NEAREST 2KM,-14.302264910,-72.00095837
40618,15610.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.019456870,-72.05165165
40619,15611.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.099824650,-72.02581609
40620,15612.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.097413340,-72.02398954
40621,15613.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.097410940,-72.02425893
40622,15614.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.097258830,-72.02422403
40623,15615.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.098109080,-72.02582022
40624,15616.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.098412810,-72.02547819
40625,15617.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,COLQUEMARCA - NEAREST 2KM,-14.129627810,-72.02540764
40626,15618.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,COLQUEMARCA - NEAREST 2KM,-14.129934210,-72.02473740
40627,15619.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,COLQUEMARCA - NEAREST 2KM,-14.129780450,-72.02511498
40628,15620.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,COLQUEMARCA - NEAREST 2KM,-14.129705510,-72.02508040
40629,15621.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,COLQUEMARCA - NEAREST 2KM,-14.129554860,-72.02501883
40630,15622.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,COLQUEMARCA - NEAREST 2KM,-14.129594830,-72.02509462
40631,15623.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,COLQUEMARCA - NEAREST 2KM,-14.129587460,-72.02517261
40632,15624.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,COLQUEMARCA - NEAREST 2KM,-14.129628270,-72.02547940
40633,15625.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.121279210,-72.01727378
40634,15626.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.121242590,-72.01729143
40635,15627.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.120529570,-72.01686874
40636,15628.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.080178860,-72.06369846
40637,15629.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.079814290,-72.06392228
40638,15630.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.067593340,-72.04982684
40639,15631.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.120261440,-72.02027849
40640,15632.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.121120060,-72.01760880
40641,15633.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.005833650,-72.04517403
40642,15634.00000000000,CUSCO,CHUMBIVILCAS,COLQUEMARCA,COLQUEMARCA - NEAREST 2KM,-14.267412140,-72.00556877
40643,15635.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.008534370,-72.05144057
40644,15636.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.008640910,-72.05083488
40645,15637.00000000000,CUSCO,CHUMBIVILCAS,COLQUEMARCA,COLQUEMARCA - NEAREST 2KM,-14.334154510,-72.03304967
40646,15638.00000000000,CUSCO,CHUMBIVILCAS,COLQUEMARCA,QUIÑOTA - NEAREST 2KM,-14.282030900,-72.09491262
40647,15639.00000000000,CUSCO,CHUMBIVILCAS,COLQUEMARCA,QUIÑOTA - NEAREST 2KM,-14.282142810,-72.09487358
40648,15640.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.012347770,-72.05103581
40649,15641.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.012217070,-72.05117318
40650,15642.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.012319220,-72.05136000
40651,15643.00000000000,CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA - NEAREST 2KM,-14.012293130,-72.05057984
40652,15644.00000000000,CUSCO,CHUMBIVILCAS,CHAMACA,CHAMACA - NEAREST 2KM,-14.420751540,-72.00507436
40653,15645.00000000000,CUSCO,CHUMBIVILCAS,CHAMACA,CHAMACA - NEAREST 2KM,-14.386845620,-72.01330261
40654,15646.00000000000,CUSCO,ANTA,CACHIMAYO,CUSCO - NEAREST 2KM,-13.471559210,-72.01820164
40655,15647.00000000000,CUSCO,ANTA,CACHIMAYO,CUSCO - NEAREST 2KM,-13.468364760,-72.01381098
40657,15649.00000000000,CUSCO,ANTA,HUAROCONDO,HUAROCONDO - NEAREST 2KM,-13.348311290,-72.25037128
40663,15655.00000000000,CUSCO,ANTA,CHINCHAYPUJIO,CHINCHAYPUJIO - NEAREST 2KM,-13.658175070,-72.28417169
40664,15656.00000000000,CUSCO,ANTA,CHINCHAYPUJIO,CHINCHAYPUJIO - NEAREST 2KM,-13.560573450,-72.26805925
40665,15657.00000000000,CUSCO,ANTA,ANTA,ANTA - NEAREST 2KM,-13.537115150,-72.21312527
40666,15658.00000000000,CUSCO,ANTA,MOLLEPATA,MOLLEPATA - NEAREST 2KM,-13.444870420,-72.75803304
40667,15659.00000000000,CUSCO,ANTA,MOLLEPATA,MOLLEPATA - NEAREST 2KM,-13.443047910,-72.75604998
40668,15660.00000000000,CUSCO,ANTA,MOLLEPATA,MOLLEPATA - NEAREST 2KM,-13.444086490,-72.75765669
40669,15661.00000000000,CUSCO,ANTA,MOLLEPATA,MOLLEPATA - NEAREST 2KM,-13.443864910,-72.76155269
40670,15662.00000000000,CUSCO,ANTA,MOLLEPATA,MOLLEPATA - NEAREST 2KM,-13.443944870,-72.76166705
40671,15663.00000000000,CUSCO,ANTA,MOLLEPATA,MOLLEPATA - NEAREST 2KM,-13.444842470,-72.75809284
40672,15664.00000000000,CUSCO,ANTA,MOLLEPATA,MOLLEPATA - NEAREST 2KM,-13.472310310,-72.61824952
40673,15665.00000000000,CUSCO,ANTA,MOLLEPATA,LIMATAMBO - NEAREST 2KM,-13.555513180,-72.54741237
40674,15666.00000000000,CUSCO,ANTA,MOLLEPATA,MOLLEPATA - NEAREST 2KM,-13.492535030,-72.65516004
40675,15667.00000000000,CUSCO,ANTA,MOLLEPATA,MOLLEPATA - NEAREST 2KM,-13.465485600,-72.63037414
40676,15668.00000000000,CUSCO,ANTA,MOLLEPATA,MOLLEPATA - NEAREST 2KM,-13.465480120,-72.63044960
40677,15669.00000000000,CUSCO,ANTA,MOLLEPATA,MOLLEPATA - NEAREST 2KM,-13.531620560,-72.53570677
40678,15670.00000000000,CUSCO,ANTA,MOLLEPATA,MOLLEPATA - NEAREST 2KM,-13.538847160,-72.54152439
40679,15671.00000000000,CUSCO,ANTA,MOLLEPATA,MOLLEPATA - NEAREST 2KM,-13.472429000,-72.61819794
40680,15672.00000000000,CUSCO,ANTA,MOLLEPATA,MOLLEPATA - NEAREST 2KM,-13.544169130,-72.58548846
40685,15677.00000000000,CUSCO,ANTA,MOLLEPATA,MOLLEPATA - NEAREST 2KM,-13.545695910,-72.58547183
40686,15678.00000000000,CUSCO,ANTA,MOLLEPATA,MOLLEPATA - NEAREST 2KM,-13.543984050,-72.58568336
40687,15679.00000000000,CUSCO,ANTA,MOLLEPATA,MOLLEPATA - NEAREST 2KM,-13.544110360,-72.58545007
40688,15680.00000000000,CUSCO,ANTA,MOLLEPATA,MOLLEPATA - NEAREST 2KM,-13.554781550,-72.54835073
40689,15681.00000000000,CUSCO,ANTA,MOLLEPATA,MOLLEPATA - NEAREST 2KM,-13.467698690,-72.70745857
40690,15682.00000000000,CUSCO,ANTA,MOLLEPATA,MOLLEPATA - NEAREST 2KM,-13.544659080,-72.58685356
40691,15683.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.528808000,-72.49983825
40692,15684.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.528852620,-72.49978730
40693,15685.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.529655320,-72.37465780
40694,15686.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.533511540,-72.37005505
40695,15687.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.533368490,-72.36993403
40696,15688.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.533358750,-72.37005266
40697,15689.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.533238420,-72.37038999
40698,15690.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.533232190,-72.37048347
40699,15691.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.525709320,-72.37508479
40700,15692.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.526076900,-72.37620836
40701,15693.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.525983770,-72.37628036
40702,15694.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.560756830,-72.46601666
40703,15695.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.533534420,-72.36959120
40704,15696.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.554211860,-72.47755524
40707,15699.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.527752870,-72.37579277
40708,15700.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.526138280,-72.37579627
40709,15701.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.526133840,-72.37571440
40710,15702.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.525787600,-72.37504116
40716,15708.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.576182590,-72.41692259
40717,15709.00000000000,CUSCO,ANTA,CHINCHAYPUJIO,CHINCHAYPUJIO - NEAREST 2KM,-13.594613180,-72.27007320
40718,15710.00000000000,CUSCO,ANTA,CHINCHAYPUJIO,CHINCHAYPUJIO - NEAREST 2KM,-13.594504510,-72.27001399
40719,15711.00000000000,CUSCO,ANTA,ANCAHUASI,ANCAHUASI - NEAREST 2KM,-13.434244760,-72.34404109
40720,15712.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.552924690,-72.42034192
40722,15714.00000000000,CUSCO,ANTA,CHINCHAYPUJIO,CHINCHAYPUJIO - NEAREST 2KM,-13.595804740,-72.26896073
40723,15715.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.561957190,-72.44795436
40724,15716.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.561903780,-72.44798275
40725,15717.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.561840560,-72.44797456
40728,15720.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.529643370,-72.51158877
40729,15721.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.529718430,-72.51192120
40730,15722.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.529672340,-72.51178178
40733,15725.00000000000,CUSCO,ANTA,CHINCHAYPUJIO,CHINCHAYPUJIO - NEAREST 2KM,-13.572441170,-72.19814461
40734,15726.00000000000,CUSCO,ANTA,CHINCHAYPUJIO,CHINCHAYPUJIO - NEAREST 2KM,-13.570248090,-72.19688193
40735,15727.00000000000,CUSCO,ANTA,CHINCHAYPUJIO,CHINCHAYPUJIO - NEAREST 2KM,-13.568443690,-72.19653616
40736,15728.00000000000,CUSCO,ANTA,HUAROCONDO,HUAROCONDO - NEAREST 2KM,-13.336042180,-72.25107660
40737,15729.00000000000,CUSCO,ANTA,HUAROCONDO,HUAROCONDO - NEAREST 2KM,-13.335298320,-72.25152726
40738,15730.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.560540100,-72.44907805
40739,15731.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.526936290,-72.50987380
40740,15732.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.527744540,-72.51010722
40741,15733.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.527946480,-72.51029124
40742,15734.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.527801320,-72.51001595
40745,15737.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.528467340,-72.51149055
40746,15738.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.528275980,-72.51145062
40747,15739.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.563153600,-72.41557595
40748,15740.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.547996850,-72.49319426
40749,15741.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.547947180,-72.49112998
40752,15744.00000000000,CUSCO,ANTA,LIMATAMBO,LIMATAMBO - NEAREST 2KM,-13.527110440,-72.51042774
40753,15745.00000000000,CUSCO,ANTA,CHINCHAYPUJIO,CHINCHAYPUJIO - NEAREST 2KM,-13.617428340,-72.24740311
40754,15746.00000000000,CUSCO,ANTA,CHINCHAYPUJIO,CHINCHAYPUJIO - NEAREST 2KM,-13.646852430,-72.20965395
40755,15747.00000000000,CUSCO,ANTA,CHINCHAYPUJIO,CHINCHAYPUJIO - NEAREST 2KM,-13.619881390,-72.37833765
40756,15748.00000000000,CUSCO,ANTA,CHINCHAYPUJIO,CHINCHAYPUJIO - NEAREST 2KM,-13.595522820,-72.26663125
40757,15749.00000000000,CUSCO,ANTA,CHINCHAYPUJIO,CHINCHAYPUJIO - NEAREST 2KM,-13.596167450,-72.26657629
40758,15750.00000000000,CUSCO,ANTA,CHINCHAYPUJIO,CHINCHAYPUJIO - NEAREST 2KM,-13.596255440,-72.26651972
40759,15751.00000000000,CUSCO,ANTA,CHINCHAYPUJIO,CHINCHAYPUJIO - NEAREST 2KM,-13.596341780,-72.26654670
40760,15752.00000000000,CUSCO,ANTA,CHINCHAYPUJIO,CHINCHAYPUJIO - NEAREST 2KM,-13.596400660,-72.26659607
40761,15753.00000000000,CUSCO,ANTA,CHINCHAYPUJIO,CHINCHAYPUJIO - NEAREST 2KM,-13.596341670,-72.26666557
40762,15754.00000000000,CUSCO,ANTA,CHINCHAYPUJIO,CHINCHAYPUJIO - NEAREST 2KM,-13.596456770,-72.26668951
40763,15755.00000000000,CUSCO,ANTA,CHINCHAYPUJIO,CHINCHAYPUJIO - NEAREST 2KM,-13.597666800,-72.34137746
40764,15756.00000000000,CUSCO,ANTA,CHINCHAYPUJIO,CHINCHAYPUJIO - NEAREST 2KM,-13.597576190,-72.34132984
40765,15757.00000000000,CUSCO,ANTA,CHINCHAYPUJIO,CHINCHAYPUJIO - NEAREST 2KM,-13.602415730,-72.26454729
40766,15758.00000000000,CUSCO,ANTA,CHINCHAYPUJIO,CHINCHAYPUJIO - NEAREST 2KM,-13.602270740,-72.26153616
40767,15759.00000000000,CUSCO,ANTA,CHINCHAYPUJIO,CHINCHAYPUJIO - NEAREST 2KM,-13.595620220,-72.26662501
